fid_1,Lake,Type,Sq,EM_pct_17,SFM_pct_17,OW_pct_17,EM_pct_18,SFM_pct_18,OW_pct_18,EM_pct_19,SFM_pct_19,OW_pct_19,EM_pct_20,SFM_pct_20,OW_pct_20,EM_pct_21,SFM_pct_21,OW_pct_21,EM_pct_22,SFM_pct_22,OW_pct_22,EM_pct_23,SFM_pct_23,OW_pct_23,EM_pct_24,SFM_pct_24,OW_pct_24,mac17,mac18,mac19,mac20,mac21,mac22,mac23,mac24,morf_group
105,Ūkojas,1,1.9,2.229805934245652,1.816314158166084,95.95387990758826,4.505123563081175,1.6173911584788925,93.87748527843992,5.863732811218602,3.7769156504753143,90.35935153830609,3.3849812103307584,6.137365827778867,90.47765296189036,NA,NA,NA,2.589768477800785,6.85875488701346,90.55147663518576,5.049709602209318,3.664172653568998,91.28611774422168,4.155921697202552,4.6284542460149964,91.21562405678245,4.046120092411736,6.122514721560068,9.640648461693916,9.522347038109626,NA,9.448523364814246,8.713882255778316,8.784375943217547,2
106,Ūsiai,1,2.6,1.8818530656289796,0.5381704585910189,97.57997647578,3.435874886944517,1.291360516841636,95.27276459621386,3.982930179939858,2.7424562060094058,93.27461361405074,2.370056618539728,3.279914358342295,94.35002902311795,NA,NA,NA,1.4226030674556212,4.004734189076878,94.57266274346748,3.912305780053048,1.8695997099424644,94.21809451000448,2.957690277478474,3.0739142950296463,93.96839542749188,2.420023524219998,4.727235403786153,6.725386385949264,5.649970976882022,NA,5.427337256532499,5.781905489995513,6.031604572508121,1
107,Utenas,1,2,2.2787920447835543,0.6642550637762191,97.05695289144025,3.69023630257947,1.460185332226686,94.84957836519384,4.248233020545465,4.349150581857049,91.4026163975975,3.19253582816496,5.27677126914768,91.53069290268736,NA,NA,NA,1.844063717185302,6.658110196646812,91.49782608616788,3.9836948692001015,2.9076603189375483,93.10864481186236,5.463251824313283,5.35363526756306,89.18311290812366,2.9430471085597736,5.150421634806156,8.597383602402513,8.46930709731264,NA,8.502173913832113,6.89135518813765,10.816887091876342,1
108,Vaitiekūnai Reservoir,2,1.4,13.650529866700236,3.183405980358838,83.16606415294093,20.59185166321303,3.163586625942093,76.24456171084488,NA,NA,NA,9.374145816916329,14.798359540004622,75.82749464307905,NA,NA,NA,NA,NA,NA,14.929937270509072,4.749855313009749,80.32020741648118,13.089994460719032,9.021487884821108,77.88851765445986,16.833935847059074,23.755438289155123,NA,24.17250535692095,NA,NA,19.67979258351882,22.11148234554014,4
109,Vajuonis,1,2.3,2.282399142524483,1.3624586485734913,96.355142208902,3.8776575884508766,2.8450026165974225,93.27733979495171,4.684778735273312,6.696817766625049,88.61840349810166,3.489598529447926,6.838315581576787,89.67208588897529,NA,NA,NA,2.7090873439123726,7.791875905226781,89.49903675086085,7.694445937527631,4.245567501563715,88.05998656090865,3.463937219996854,7.0935103787725735,89.44255240123059,3.644857791097975,6.7226602050483,11.38159650189836,10.327914111024713,NA,10.500963249139154,11.940013439091349,10.557447598769429,1
110,Veisiejis,1,5.6,7.458970808820263,4.347201802537478,88.19382738864226,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.40043120776462,10.175191247592522,83.42437754464287,6.717550315312862,9.96543188180044,83.3170178028867,11.787396608744777,5.212516455001718,83.00008693625351,6.670849110599368,9.052186717910375,84.27696417149026,11.80617261135774,NA,NA,NA,16.57562245535714,16.682982197113304,16.999913063746494,15.723035828509744,1
111,Vencavas,1,2.3,1.6114272429776928,0.3939620110241258,97.99461074599816,2.768822093349561,0.20213104197551024,97.02904686467492,3.108367382541073,0.5349120492596225,96.3567205681993,2.050602034289934,1.0414417469760122,96.90795621873404,NA,NA,NA,1.6557678423784083,1.2551059545033965,97.0891262031182,3.1131605561264624,0.3070751715765064,96.57976427229704,3.080662672067821,0.4244528263582708,96.4948845015739,2.0053892540018188,2.970953135325072,3.643279431800696,3.0920437812659465,NA,2.9108737968818046,3.420235727702969,3.505115498426092,2
112,Verniejus,1,1,3.9858782736716383,4.718524448679725,91.29559727764864,5.674788201395757,1.2231510843391145,93.10206071426514,6.427728049120353,4.683850121267849,88.88842182961181,NA,NA,NA,5.8040552635662905,6.43486505096272,87.761079685471,4.703664194401714,7.820748261535058,87.47558754406323,4.171459455780534,6.669844307675973,89.1586962365435,4.930074219782094,5.587676027785549,89.48224975243235,8.704402722351363,6.897939285734871,11.111578170388205,NA,12.238920314529013,12.524412455936773,10.841303763456509,10.517750247567644,2
113,Vernijis,1,1.8,8.660111053769219,7.497748382807299,83.84214056342347,9.052537027457651,4.425303790645159,86.5221591818972,NA,NA,NA,NA,NA,NA,8.37514782040151,9.136814728233658,82.48803745136483,8.609611677919789,9.5459724221815,81.8444158998987,11.838928093125698,5.989172675467368,82.17189923140693,8.853758779970235,8.686535797340127,82.45970542268964,16.15785943657652,13.477840818102813,NA,NA,17.511962548635168,18.15558410010129,17.828100768593067,17.540294577310362,1
114,Vidinkstas,1,1.1,2.319242883278937,4.4146605910831,93.26609652563796,4.525519857294613,2.988689979068353,92.48579016363703,6.176798717365238,4.894407526893076,88.92879375574168,2.6349604704473624,8.464237679139721,88.90080185041292,1.9712909297257597,8.438669792825745,89.5900392774485,1.9718534201456688,8.456693056962898,89.57145352289143,4.654302616512885,5.487008645125903,89.85868873836121,4.463608082694819,7.210980823982083,88.3254110933231,6.733903474362037,7.514209836362967,11.071206244258311,11.099198149587084,10.409960722551505,10.428546477108569,10.141311261638789,11.674588906676902,3
115,Vievis,1,3,1.5743432448143917,1.0061935720889092,97.4194631830967,NA,NA,NA,2.9053908311028738,1.1470601869892136,95.9475489819079,2.607949725683352,1.0185004015229593,96.37354987279367,2.1515720940055347,1.9599096616280725,95.8885182443664,2.8867329048462063,0.5537140087067732,96.559553086447,1.8634470116216544,1.3785047459241755,96.75804824245418,2.08070178361742,0.8825403699959938,97.0367578463866,2.580536816903301,NA,4.052451018092087,3.626450127206312,4.111481755633607,3.44044691355298,3.24195175754583,2.9632421536134137,2
116,Vilkinys,1,1.4,3.894148716398538,6.173560920856521,89.93229036274494,5.536342682583338,1.9956775559477336,92.46797976146892,NA,NA,NA,NA,NA,NA,2.8033663576808427,9.313431198046096,87.88320244427307,3.5537358210871823,9.82614122842663,86.62012295048618,8.706405666028843,4.274927392671192,87.01866694129997,4.064195638287987,8.263206371981498,87.67259798973052,10.06770963725506,7.532020238531071,NA,NA,12.116797555726937,13.379877049513812,12.981333058700034,12.327402010269484,1
117,Vilkokšnis,1,3.1,4.966630684819847,6.110148783288191,88.92322053189197,7.536883057850824,1.98786913524429,90.47524780690487,7.049479274324097,6.514138393950588,86.43638233172531,6.2158256766048,6.663265584451102,87.12090873894411,6.013222736935193,7.777004793289708,86.2097724697751,5.945911566573795,7.459037328497799,86.59505110492842,6.61251887271612,6.164220102779388,87.2232610245045,6.551349255284661,6.213948531670647,87.23470221304468,11.07677946810804,9.524752193095114,13.563617668274684,12.8790912610559,13.7902275302249,13.404948895071596,12.776738975495508,12.765297786955308,1
118,Virintai,1,2.6,3.1043112681350333,4.178141039955016,92.71754769190996,5.700934752394337,1.717541057311932,92.58152419029372,5.434835444041015,6.439421583521837,88.12574297243714,3.82836468429478,8.103296720854809,88.0683385948504,3.436107631504276,7.288692067702073,89.27520030079366,3.3027221589999947,8.963700793162674,87.73357704783731,7.235258068228416,3.9165312144070894,88.8482107173645,4.360940408968519,6.198934628266599,89.44012496276488,7.28245230809005,7.418475809706269,11.874257027562852,11.931661405149589,10.724799699206349,12.266422952162667,11.151789282635503,10.559875037235118,2
119,Zaduojys,1,1.3,2.5710792825516267,5.633580357490765,91.7953403599576,4.826582709216403,2.4721973977328124,92.7012198930508,5.427007074310406,5.665884220387991,88.9071087053016,2.745236203154855,7.371669780529524,89.88309401631562,2.0587736207620315,8.117265668609253,89.82396071062873,NA,NA,NA,5.851280762519678,5.34424426341266,88.80447497406766,3.920310679644772,7.349413433760521,88.7302758865947,8.204659640042392,7.298780106949215,11.092891294698395,10.11690598368438,10.176039289371284,NA,11.195525025932335,11.269724113405292,2
120,Žaltytis,1,2.4,4.872503759568573,1.7832646014985725,93.34423163893284,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.973065751887292,3.34432491093309,91.6826093371796,4.663620759808005,2.266753727918396,93.0696255122736,6.291740619716826,1.0056872228232456,92.70257215745993,4.683305662416713,1.799654582882747,93.51703975470052,6.655768361067146,NA,NA,NA,8.317390662820383,6.930374487726401,7.297427842540072,6.48296024529946,3
121,Zapsys,1,1.9,6.237487633730254,7.406778468772887,86.35573389749686,8.153500834532657,5.60852235384877,86.23797681161858,NA,NA,NA,NA,NA,NA,7.848408490555994,8.723193613974447,83.42839789546956,7.712907055439978,8.953321322080864,83.33377162247916,12.527597544648769,4.385184029758646,83.08721842559258,7.291572025918802,8.852881697559884,83.85554627652132,13.644266102503142,13.762023188381429,NA,NA,16.57160210453044,16.66622837752084,16.912781574407415,16.144453723478684,1
122,Žasliai,1,1.1,6.61844888161179,7.074518233787782,86.30703288460042,NA,NA,NA,15.11371612913922,6.102123349505767,78.78416052135502,8.066339411852685,12.626563893928807,79.3070966942185,7.907394258697287,12.954562977845208,79.13804276345752,18.3862782267189,2.2006618126428337,79.41305996063825,7.376501116069297,11.496838607059146,81.12666027687155,9.061566094087809,10.739755207048493,80.1986786988637,13.692967115399572,NA,21.215839478644988,20.69290330578149,20.86195723654249,20.586940039361732,18.87333972312844,19.801321301136294,1
123,Žeimenys,1,4.3,5.5848296893680605,1.6438022585321206,92.77136805209982,7.497809484087337,2.780354888082704,89.72183562782996,10.56616428470329,4.958718211891758,84.47511750340495,6.4004189292498985,7.1771281705489045,86.4224529002012,NA,NA,NA,5.646979834009223,8.82278647166832,85.53023369432246,13.077920420550182,2.7782459319106367,84.14383364753918,6.392433018672223,7.404900869596479,86.2026661117313,7.228631947900181,10.27816437217004,15.524882496595048,13.577547099798805,NA,14.469766305677542,15.856166352460818,13.7973338882687,1
124,Želvos,1,1.4,5.808357270753028,3.178226122621898,91.01341660662506,8.217481464428094,0.885353609594142,90.89716492597776,9.634702313008644,7.089030658495828,83.27626702849552,5.783569081351471,10.176170033082116,84.04026088556643,4.8138232906452565,8.51745488870403,86.66872182065072,4.738722928767408,10.807338283310797,84.45393878792179,9.966263864192436,5.161126459903995,84.87260967590356,7.29358218908423,7.148376810357268,85.5580410005585,8.986583393374925,9.102835074022236,16.72373297150447,15.959739114433589,13.331278179349288,15.546061212078204,15.127390324096432,14.441958999441498,1
